title,description,date,order,presenter,editor,url,urlTvNews,containsWordGlobalWarming,media,month,day,label,label_1,label_2,label_3,Commentaires,nb_label
"Alsace : les cigognes sont de retour, avec un peu d'avance","Les premières cigognes sont de retour en Alsace depuis le début du mois de février. Un retour précoce, dû au réchauffement climatique. Reportage à Obernai (Bas-Rhin).Depuis six jours, un couple de cigognes a retrouvé son nid sur le toit de la Halle aux Blés d'Obernai (Bas-Rhin). C'est le seul couple que compte la ville. \Avec le printemps qui avance un peu chez nous chaque année avec le réchauffement climatique, elles ont tendance à revenir plus tôt, pour ne pas rater cette période très importante pour elle. Avec le réveil de la petite faune, elles trouvent énormément de nourriture (…) pour la survie de leur nichée\"", développe Robin Clauss, adjoint au maire d'Obernai, en charge des finances. Les cigognes migrent moins loin Avec le réchauffement climatique, les cigognes migrent également moins loin : 10% seulement vont encore jusqu'en Afrique, mais la grande majorité s'arrête en Espagne. À Muntzenheim (Haut-Rhin), une cigogne a fait son retour depuis trois jours. Gérard Wey, spécialiste des cigognes, l'a reconnu grâce à sa patte baguée : il s'agit d'un mâle. La femelle arrivera plus tard. Du nord au sud de l'Alsace, les craquètements recommencent à se faire entendre. La ponte aura lieu à la fin du mois de mars, et les naissances un mois plus tard.""",09/02/2022 01:00,9.0,Emilie Tran NGuyen,Pierre-Yves Grenu,https://www.francetvinfo.fr/meteo/climat/alsace-les-cigognes-sont-de-retour-avec-un-peu-d-avance_4951989.html,https://www.francetvinfo.fr/replay-jt/france-3/12-13/jt-de-12-13-du-mercredi-9-fevrier-2022_4923359.html,True,France 3,2.0,9.0,1,perte_biodiversite,,,rechauffement climatique cause,1
Inondations à répétition : apprendre à vivre avec le fleuve,"La Garonne prend sa source en Espagne et se jette dans l'océan Atlantique près de Bordeaux. Depuis toujours, ses crues sont légendaires mais le réchauffement climatique pourrait un jour les rendre incontrôlables. Les habitants ont commencé à s'y prépar  Naviguer sur la Garonne est un plaisir que Vincent Desqueyroux. s'offre quotidiennement. Il est l'un des derniers pécheurs du fleuve à cet endroit. Il connaît par cœur cette rivière comme il l'appelle. Depuis des siècles, des champs et des vignes, des villages et des villes sont régulièrement submergés. \La crue centennale n'est pas encore arrivée\"" selon Vincent Joineau, maire (SE) de Rions et historien de la Garonne. Autour de la Garonne, les zones inondables sont les mêmes aujourd'hui, malgré la construction de digues et le dragage du chenal. Le cours de ce fleuve est paisible la plupart du temps. Sauf lorsque les forces de la nature se conjuguent pour le faire déborder. De fortes pluies, la fonte des neiges pyrénéennes et surtout les grandes marées qui remontent à contre-courant depuis l'estuaire, car l'influence de l'océan se fait sentir jusqu'à 170 km de l'embouchure. La marée, surtout en période de fort coefficient, se manifeste avec une amplitude impressionnante. Tout au long des rives, on s'accommode des caprices du fleuve tant qu'il ne dépasse pas une certaine limite. Mais qu'en sera-t-il si le réchauffement climatique fait monter les niveaux des eaux ? En attendant, des associations et des bénévoles tentent d'apprivoiser le fleuve. La suite dans le reportage ci-dessus. TF1 | Reportage M. Scott, O. Stammbach""",12/02/2022 01:00,0.0,,,https://www.tf1info.fr/societe/video-inondations-a-repetition-apprendre-a-vivre-avec-le-fleuve-2210706.html,https://www.tf1info.fr/emission/le-we-12559/extraits/13.html,True,TF1,2.0,12.0,1,catastrophes_naturelles,,,,1
"Réchauffement climatique : des élus locaux refusent la classification en \commune vulnérable\""""","À Cabourg (Calvados), la villa Bellerive appartient à la même famille depuis trois générations. À travers la fenêtre, la vue sur la mer est imprenable. Mais avec le changement climatique, ce panorama devient une menace : la mer monte parfois jusqu'à la digue qui protège la ville des eaux. Dans quelques dizaines d'années, cette villa risque donc d'être engloutie par la mer. 50 000 logements menacés par le recul de la côte Le changement climatique est maintenant une évidence, mais les moyens d'y faire face sont au cœur d'une bataille entre l'État et les villes côtières. La cause de cet affrontement : une liste de 300 \communes vulnérables\"" au recul du trait de côte, dressée par le gouvernement. Figurer dans cette liste impose en effet des mesures contraignantes : impossibilité d'établir de nouvelles constructions, ou encore expulsion des résidents en cas de risque de submersion. En tout, près de 60 mairies concernées par la menace n'ont pas voulu figurer sur la liste. En France, près de 50 000 logements sont menacés par le recul de la côte.""",28/02/2022 01:00,17.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/meteo/climat/rechauffement-climatique-des-elus-locaux-refusent-la-classification-en-commune-vulnerable_4986645.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-lundi-28-fevrier-2022_4951056.html,True,France 2,2.0,28.0,1,hausse_niveau_mer_fonte_glace,engagement_politique_et_entreprises,,,2
Présidentielle 2022 : des manifestations pour remettre le climat au centre du débat,"Plusieurs manifestations se sont tenues samedi 12 mars en France. Les militants souhaitent que la question du climat devienne centrale dans le débat présidentiel.Que cela soit à Besançon (Doubs), Rouen (Seine-Maritime), Pau (Pyrénées-Atlantiques) ou Lille (Nord), des manifestants se sont réunis dans la rue, samedi 12 mars, avec une volonté : faire passer le climat en priorité dans le débat présidentiel. \Je pense qu’il y a le feu. Si on n'éteint pas le feu très rapidement, ce sera vraiment très, très dommage pour nos petits-enfants notamment\"", alerte une manifestante à Lille. Des candidats à l’élection présidentielle présents dans le cortège à Paris Plusieurs candidats à l’élection présidentielle de 2022 sont également venus manifestés. Yannick Jadot, Jean-Luc Mélenchon et Anne Hidalgo ont chacun assuré avoir le programme le plus écolo. Les Verts peinent pour l’instant à exister dans la campagne, en raison notamment de l’actualité mondiale. La guerre en Ukraine est \""la question que les Français ont aujourd’hui en tête et qui entraîne une relégation de la question du réchauffement climatique, hélas, au magasin des accessoires\"", analyse le politologue Pascal Perrineau. D’autres manifestations pour la défense de l’environnement sont prévues d’ici la fin du mois de mars.""",12/03/2022 01:00,6.0,Catherine Matausch,Philippe Denis,https://www.francetvinfo.fr/meteo/climat/presidentielle-2022-des-manifestations-pour-remettre-le-climat-au-centre-du-debat_5006211.html,https://www.francetvinfo.fr/replay-jt/france-3/19-20/jt-de-19-20-du-samedi-12-mars-2022_4976019.html,True,France 3,3.0,12.0,1,engagement_politique_et_entreprises,engagement_politique_et_entreprises,,,2
"Éoliennes : en Laponie, les éleveurs de rennes protestent contre leur installation","En Laponie, des éleveurs de Rennes, des tribus samis, s'opposent à la présence d’éoliennes estimant que l’espace est retiré à leurs bêtes. Ils ont porté plainte et ont gagné à plusieurs reprises.Dans l’immensité blanche de la Laponie, le combat est en apparence illégale. Des éleveurs de rennes, présentes sur les terres depuis 10 000 ans, veulent défendre le mode de vie traditionnel de ces animaux. Face à eux en Norvège, se trouve le plus grand parc éolien d’Europe qui empiète sur le pâturage des rennes. Johan Isak Turi, éleveur, affirme qu’il est compliqué de laisser ses bêtes en liberté à cause des éoliennes. \Les rennes ne veulent pas s’en approcher. Et puis sur les éoliennes, pendant l’hiver, il se forme parfois des blocs de glace et quand ça tourne, ça peut être dangereux d’être là\"", explique-t-il. Le gouvernement norvégien demande de nouvelles expertises L’opposition des éleveurs peut paraître paradoxale, car ils se disent aussi victimes du changement climatique. La neige est de plus en plus dure chaque année. \""Il faut trouver des endroits où mettre ces éoliennes sans que ça détruise le lieu de travail des autres\"", poursuit Johan Isak Turi. Les éleveurs ont donc porté plainte et ont gagné la bataille juridique, une victoire historique contre les six fermes éoliennes. Plus loin, d’autres éoliennes ont été installées, de manière illégale selon l’ONU. Un agent le reconnaît : il n’y a pas d’animaux dans les environs. Pourtant, dans le village, beaucoup défendent l’installation des éoliennes. Le gouvernement norvégien a demandé de nouvelles expertises.""",16/03/2022 01:00,15.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/meteo/climat/eoliennes-en-laponie-les-eleveurs-de-rennes-protestent-contre-leur-installation_5019016.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-mercredi-16-mars-2022_4978632.html,True,France 2,3.0,16.0,1,activisme_eco,perte_biodiversite,energies_renouvelables_et_nucleaires, renouvelables comme cause activisme comme conséquence ,3
La petite Camargue à l'heure de l'hiver,"Déjà magnifique en été, la petite Camargue est encore plus surprenante en hiver. Des milliers d'oiseaux s'installent quasiment à demeure.  On pourrait la croire endormie, mais c'est peu avant le printemps que la petite Camargue (Gard) dévoile ses plus grands trésors. Les touristes ne sont pas encore arrivés. La nature a repris ses droits. Sur la plage sauvage de l'Espiguette, Yvan Laussel, photographe amateur, part à la rencontre de ces vacanciers un peu particuliers venus de l'autre bout du monde : le Bécasseau sanderling, un oiseau qui niche en Arctique et qui vient l'hiver dans les endroits plus chauds. Sur 10 km de plages désertes, les oiseaux passent l'hiver à l'écart de l'homme. On peut donc être plus en communion avec la nature en plein hiver qu'en plein été. 300 espèces d'oiseaux choisissent la petite Camargue comme lieu de repos. Sur la réserve naturelle de l'étang du Scamandre, les conditions météorologiques sont idéales, comme l'explique Serge Colombaud, animateur, au micro du 20H de TF1. Certains oiseaux s'abritent dans les roselières. L'arrivée des beaux jours marque le début de la récolte. En Camargue, elles sont les deuxièmes plus vastes d'Europe. Une richesse économique mise à mal par le réchauffement climatique mais qui perdure grâce au dernier encore en activité comme André Calba. Les roseaux de Camargue s'exportent dans toute l'Europe. L'été, les touristes découvrent d'autres traditions comme l'élevage des taureaux dans les manades. Magalie Renaud est la seule manadière à utiliser la permaculture. Elle réutilise tout ce que la nature lui offre. Dans quelques jours, la manade rouvrira ses portes. Reposée, la petite Camargue dévoilera à nouveau ses richesses aux visiteurs du monde entier. Ils sont près d'un million chaque année.",16/03/2022 01:00,0.0,,,https://www.tf1info.fr/voyages/video-la-petite-camargue-a-l-heure-de-l-hiver-2213790.html,https://www.tf1info.fr/emission/le-20h-11001/extraits/7.html,True,TF1,3.0,16.0,1,perte_biodiversite,,,rechuffement climatique comme cause et la biodiversité pas une conséquence,1
"Centrales à charbon : elles tournent encore, malgré une fermeture définitive prévue fin mars","La France avait décidé de bannir le charbon, qui contribue au réchauffement climatique, mais fait office d'énergie d’appoint. La centrale de Saint-Avold, en Moselle, qui doit fermer à la fin du mois, tourne à plein régime, dépassant ses records de production.Depuis le début de l’année, la centrale de Saint-Avold (Moselle) fonctionne à plein régime, appelée à l’aide pour palier l’arrêt de plusieurs réacteurs nucléaires. Pourtant, fin mars, la centrale fermera définitivement ses portes. En attendant, elle produit 600 mégawatts, le maximum. Cet hiver, face aux craintes de pénurie d’électricité, un décret a autorisé la centrale à fonctionner 1600 heures, bien au-delà des 700 heures prévues. \Je ne comprends pas trop, surtout qu’on pensait plus du tout tourner là\"", confie Thierry Keller, chef de bloc. Des projets d’énergie verte encore à l’étude Des camions de combustibles commandés en urgence arrivent encore dans la centrale. En 2020, il avait été décidé de l'arrêter, car le charbon est nocif pour l’environnement. À l'avenir, le site devrait produire de l'énergie verte ou faire le pari de l’hydrogène. Des projets qui ne sont pas encore concrets ce qui inquiète les syndicats et les salariés.""",17/03/2022 01:00,5.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/monde/environnement/centrales-a-charbon-elles-tournent-encore-malgre-une-fermeture-definitive-prevue-finmars_5022271.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-jeudi-17-mars-2022_4980639.html,True,France 2,3.0,17.0,1,energies_renouvelables_et_nucleaires,,,utilisation des usines de charbon pour fournir electricité / gestion des resssources?,1
Environnement : le blanchissement de la Grande Barrière de corail s'accélère,"Pour la quatrième fois depuis 2016, une importante vague de blanchissement des coraux est observée dans la Grande Barrière de corail.Vue du ciel, la Grande Barrière de corail est l'un des endroits les plus somptueux de la planète. Sa beauté naturelle est toutefois fragile, car la barrière blanchit inexorablement. Le réchauffement des océans provoque le dépérissement et la décoloration du joyau marin. \Les températures sur le récif au cours de la semaine dernière ont été supérieures à la moyenne d'un demi-degré à deux degrés dans la plupart des endroits, jusqu'à quatre degrés parfois\"", a explique David Wachenfeld, le directeur scientifique de la Grande Barrière de Corail. Quatrième épisode depuis 2016 Le scientifique rapporte également que les anomalies thermiques se sont aggravées \""depuis le début du mois de mars\"". C'est le quatrième épisode de blanchissement pour la Grande Barrière de corail depuis 2016. L'impact du réchauffement climatique pour le site, classé au patrimoine mondial de l'Unesco, est scruté à la loupe. L'Australie a annoncé un investissement de plusieurs milliards de dollars afin de la sauvegarder.""",25/03/2022 01:00,8.0,Emilie Tran NGuyen,Pierre-Yves Grenu,https://www.francetvinfo.fr/meteo/climat/environnement-le-blanchissement-de-la-grande-barriere-de-corail-s-accelere_5044690.html,https://www.francetvinfo.fr/replay-jt/france-3/12-13/jt-de-12-13-du-vendredi-25-mars-2022_4992616.html,True,France 3,3.0,25.0,1,acidification_ocean,rechauffement_climatique_canicule,,,2
"Environnement : à Oslo, les voitures ne sont plus les bienvenues","Depuis six ans, Oslo, la capitale norvégienne, a développé un plan visant à réduire progressivement la présence des voitures. Une politique bénéfique sur le plan écologique, mais qui ne fait pas toujours l'unanimité.C’est une métamorphose qui s’observe dans tout le centre-ville d’Oslo, 635 000 habitants. Dans les rues de la capitale norvégienne, on trouve des centaines de piétons, des vélos, des trottinettes électriques ou des tramways. Mais presque aucune voiture n'est en circulation. Effacer les voitures de la ville : un pari politique audacieux, lancé il y a six ans par la nouvelle coalition rouge-verte à la mairie d’Oslo. 20% du territoire de la ville est devenu piéton. Officiellement les voitures n’ont pas été interdites, mais les restrictions les plus dissuasives se sont accumulées dans le centre-ville. Vitesse réduite, sens interdits et places de stationnement supprimées, sauf pour les handicapés. Réduire les émissions de CO2 L'initiative ne plaît pas à tout le monde : \Il y a des gens qui ont besoin de leur voiture et qui ne peuvent pas faire autrement\"". Certaines mesures frappent aussi les automobilistes au portefeuille. Ces derniers mois, Oslo n’a pas hésité à augmenter les tarifs de son péage urbain, avec une soixantaine de portiques disséminés dans la ville. Les sommes collectées sont réinvesties à plus de 90 % dans les alternatives à la voiture. \""En chassant les voitures de la ville, Oslo espère réduire fortement ses émissions de gaz à effet de serre\"", indique Yohann Relat, envoyé spécial à Oslo pour France Télévisions.""",26/03/2022 01:00,7.0,Catherine Matausch,Philippe Denis,https://www.francetvinfo.fr/monde/norvege/oslo/environnement-a-oslo-les-voitures-ne-sont-plus-les-bienvenues_5047174.html,https://www.francetvinfo.fr/replay-jt/france-3/19-20/jt-de-19-20-du-samedi-26-mars-2022_4999500.html,True,France 3,3.0,26.0,1,engagement_politique_et_entreprises,transport_decarbone,,,2
Agriculture : la construction d'un bassin de rétention révolte les écologistes,"Prévu pour permettre aux agriculteurs d'irriguer leurs récoltes par temps de sécheresse, une énorme bassine provoque l'indignation de certains, qui dénoncent la non prise en compte du changement climatique.C’est le projet de construction d’une nouvelle méga-bassine qui les a faits venir par milliers. Des opposants venus de la France entière, tenus sous haute surveillance. Le face à face entre manifestants et forces de l’ordre est tendu. En cause, le projet de construction d’un bassin de rétention géant, grand comme sept terrains de football. À l’intérieur, de l’eau pompée l’hiver, quand elle est abondante, pour ensuite être utilisée pour arroser pendant les mois secs. Grâce à ce système, un agriculteur vendéen ne craint plus la sécheresse. L'opposition entre agriculteurs et écologistes L'installation cristallise les oppositions entre agriculteurs et écologistes. Selon ses détracteurs, la méthode altère la biodiversité. Autre reproche : en continuant de cultiver comme avant, on ne prend pas en compte les changements climatiques. \On a utilisé l’argent public de la Politique agricole commune pour accompagner l’agriculture, qui porte ces dossiers de bassines, et on va encore utiliser l’argent public pour accompagner cet investissement qui continue de perfuser, économiquement parlant, le modèle dont plus personne ne veut\"", déplore Benoît Biteau, député européen d'Europe Écologie Les Verts.""",26/03/2022 01:00,6.0,Catherine Matausch,Philippe Denis,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/agriculture-la-construction-d-un-bassin-de-retention-revolte-les-ecologistes_5047162.html,https://www.francetvinfo.fr/replay-jt/france-3/19-20/jt-de-19-20-du-samedi-26-mars-2022_4999500.html,True,France 3,3.0,26.0,1,activisme_eco,secheresse,perte_biodiversite,gestion des ressources d'eau notamment,3
Climat : les taxis passent aux véhicules hybrides ou électriques,"Lundi 4 avril, le GIEC dévoile ses pistes pour réduire les gaz à effet de serre. Certains taxis ont déjà fait le choix de passer à des véhicules hybrides ou électriques, qui polluent moins.Rouler sans polluer ? C'est l'une des questions auxquelles doit répondre le GIEC, lundi 4 avril. Des taxis essaient déjà de rouler vert. Parmi eux, Mathieu Garreau, chauffeur de taxi G7, qui est passé à l'hybride, la combinaison de l'essence et de l'électrique, depuis un an. \On est pratiquement tout le temps en électrique\"", explique ce chauffeur, qui circule dans Paris. Un défi plus compliqué à la campagne Des compagnies de taxi parisiennes visent ainsi 100?% d'hybride ou d'électrique d'ici à 2027. \""Nous incitons tous les chauffeurs à renouveler, dans les prochaines années, leurs véhicules\"", indique Yann Ricordel, directeur général délégué des taxis G7. Pour les professionnels à la campagne, passer à l'électrique peut être plus compliqué, en raison du manque de bornes de recharge. \""Ils vont devoir attendre plus d'une demi-heure ou trois quarts d'heure pour recharger le véhicule\"", argumente Berrada Mouhssine, président de l'Union nationale des taxis.""",04/04/2022 02:00,11.0,Emilie Tran NGuyen,Pierre-Yves Grenu,https://www.francetvinfo.fr/meteo/climat/climat-les-taxis-passent-aux-vehicules-hybrides-ou-electriques_5062291.html,https://www.francetvinfo.fr/replay-jt/france-3/12-13/jt-de-12-13-du-lundi-4-avril-2022_5016776.html,True,France 3,4.0,4.0,1,transport_decarbone,gaz_effet_de_serre,gaz_effet_de_serre,electrification,3
"Rénovation énergétique : le recours aux isolations XXL, la solution pour faire baisser les coûts","D'ici à trois ans, il est nécessaire de faire baisser et stagner les émissions de CO2 afin que la terre reste vivable. Voici l’alerte lancée par les scientifiques du GIEC dans leur dernier rapport publié lundi 4 avril. Comment agir pour moins consommer ? Isoler son logement par l’extérieur grâce à des panneaux XXL serait une des solutionsDans le Nord, des façades se fixent sur les maisons comme un grand mécano. Leurs ossatures métalliques sont remplies d’une laine de roche très isolante. \Cette façade sert à créer un manteau autour du logement, on vient isoler pour éviter les pertes de chaleur\"", explique une technicienne. L’installation se fait en une journée grâce à un système de fixation sur support métallique. Baisser les coûts énergétiques Dans le quartier de Wattrelos (Nord), 160 passoires thermiques, des HLM, ont ainsi été transformées. Cette rénovation permet de baisser les coûts. Ce jour-là, une délégation d’un grand groupe vient visiter l’usine du leader des préfabriqués. \""On se prépare à exporter dans les autres pays européens. Tout le monde commence à réaliser qu’il faut faire quelque chose par rapport aux économies d’énergie\"", déclare Lianda Sjerps-Koomen, responsable du développement commercial RC Panels. Une habitante, qui vit dans une de ses maisons, est satisfaite. Elle ne sent plus l’air quand il fait froid et sa consommation d’énergie a été divisée par deux.""",04/04/2022 02:00,8.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/meteo/climat/renovation-energetique-le-recours-aux-isolations-xxl-la-solution-pour-faire-baisser-les-couts_5062495.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-lundi-4-avril-2022_5016851.html,True,France 2,4.0,4.0,1,solution_innovante,solution_innovante,,renovation. Cause durconsommation énergétique,2
"Orcades : en Écosse, un archipel au modèle écologique exemplaire","Alors que le GIEC a rendu un rapport alarmant sur l’évolution du monde, le JT de 20 Heures vous emmène dans les Orcades, un archipel toujours plus vert.Les Orcades ont été sacrées plus belles îles d’Écosse, devant les fameuses Shetland. Une immense fierté pour les 22 000 habitants de cet archipel sauvage. Ils ont toujours vanté le charme de ces lieux. \C’est un très bel endroit même quand il fait gris\"", affirme une habitante. Au-delà du décor de carte postale, il y règne une conscience écologique à part. Portée par des vents, l’électricité est entièrement verte. 10 % des maisons ont même leurs propres éoliennes. Un modèle écologique pour l’Europe ? L’archipel est un laboratoire d’énergies renouvelables, grâce à des conditions météorologiques parfaites et à des fonds européens obtenus avant le Brexit. Ainsi, une trentaine de projets ont été testés dans les îles, souvent pour produire de l’électricité avec la force des marées. Les Orcades sont des précurseurs et sont persuadées que l’Europe leur emboîtera le pas à l’avenir.""",05/04/2022 02:00,13.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/meteo/climat/orcades-en-ecosse-un-archipel-au-modele-ecologique-exemplaire_5064130.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-mardi-5-avril-2022_5016846.html,True,France 2,4.0,5.0,1,energies_renouvelables_et_nucleaires,energies_renouvelables_et_nucleaires,,,2
Présidentielle 2022 : duel à distance au Havre et à Avignon,"La campagne continue, avec un agenda particulièrement chargé pour les deux candidats. Jeudi 14 avril, Marine Le Pen était en meeting à Avignon, une ville qui l'a placée troisième au premier tour. Emmanuel Macron s'est lui rendu au Havre pour évoquer ses propositions en matière d'énergie renouvelable.Jeudi 14 avril, à 10 jours du second tour de l'élection présidentielle, deux campagnes toujours très contrastées. Un meeting pour l'une, bain de foule et déplacement axé sur l'écologie pour l'autre. Un point commun entre les deux finalistes de la présidentielle : ils ont choisi une ville dans laquelle Jean-Luc Mélenchon est arrivé largement en tête dimanche 10 avril. Au Havre (Seine-Maritime), le président sortant enchaîne les poignées de main. Emmanuel Macron promet 50 milliards d'euros pour la transition écologique Cette journée est aussi celle des retrouvailles pour Emmanuel Macron, avec Édouard Philippe, son ancien Premier ministre, maire de la ville. Sur le fond, le président candidat promet d'investir 50 milliards d'euros dans la transition écologique et répond aux électeurs écolos qui seraient tentés par Marine Le Pen. Pour cette dernière, la seule écologie qui vaille, c'est le localisme, le retour au national.",14/04/2022 02:00,6.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/politique/emmanuel-macron/presidentielle-2022-duel-a-distance-au-havre-et-a-avignon_5082505.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-jeudi-14-avril-2022_5042299.html,True,France 2,4.0,14.0,1,engagement_politique_et_entreprises,engagement_politique_et_entreprises,,,2
Grandes enseignes : l'occasion côtoie le neuf,"Après les smartphones ou les ordinateurs d'occasion reconditionnés et revendus moins chers, le système se décline aussi pour les appareils électroménagers. Les grandes enseignes ont développé toute une filière en interne pour fidéliser leurs clients.  Le magasin Boulanger teste un tout nouveau modèle depuis six mois. La seconde main est désormais la star du rayon. À 379 euros au lieu de 500, ce lave-linge a déjà vécu une première vie. Il vient d'être récupéré directement chez un particulier qui souhaitait s'en débarrasser. La chaîne propose aussi la reprise du petit électroménager. Un robot cuiseur prenait la poussière dans un placard. Son propriétaire l'a cédé contre 300 euros en bon d'achat à dépenser dans l'enseigne. Une fois les appareils repris ou rachetés, ils passent obligatoirement dans cet atelier où tout est passé au peigne fin. Exemple avec ce lave-linge : matériel, logiciel, joint jusqu'à des petits détails. L'objectif de tous ces contrôles est d'accorder une garantie au nouveau propriétaire. La machine est remise à neuf grâce à quelques réparations. Mais tous les appareils ne passent pas les sélections. Si l'opération est trop coûteuse, ils partent au recyclage. Le défi pour ces grandes enseignes est de se positionner sur un marché dominé par les plateformes de reventes en ligne. Elles sont plébiscitées par les Français depuis quelques années. Alors, elles font des envieux dans tous les secteurs, comme le prêt-à-porter. Bien loin de l'image de la friperie classique, chez Petit Bateau, pour être repris et être en rayon, chaque vêtement de la marque doit être en parfait état ou presque neuf. Le prochain défi de Petit Bateau est d'aller plus loin avec des articles comportant des petits défauts qui pourront être réparés. Du côté de l'approvisionnement, la marque ne devrait pas manquer. Selon une étude de l'Ademe, l'agence chargée de la transition écologique, neuf vêtements sur dix dans nos placards n'ont pas été portés depuis plus d'un mois. TF1 | Reportage L. Poupon, D. Blondeau",23/04/2022 02:00,0.0,,,https://www.tf1info.fr/conso/video-grandes-enseignes-l-occasion-cotoie-le-neuf-2217613.html,https://www.tf1info.fr/emission/le-we-12559/extraits/2.html,True,TF1,4.0,23.0,1,comportement_consommateur,comportement_consommateur,,,2
